talkIdx,Idx,skipAble,brightCharacter,Name,TextKR,TextEN,TextJP,characterLeftest,characterLeftestFace,characterLeftestX,characterLeft,characterLeftFace,characterLeftX,characterRight,characterRightFace,characterRightX,characterRightest,characterRightestFace,characterRightestX,eventType,backGround,imagePlace,imageIdx,BackSnd,SFX
31,55,1,a0001,Flutter,?,?,？,Witch,idle_0,-125,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,18
31,57,1,a0001,Flutter,알겠어. 알아서 해. 그건.,Okay. Do what you want. That’s all.,分かった、好きにしていいよ,Witch,idle_0,-125,.,.,-50,.,.,50,Owl,eyeClose_1,125,0,library,0,0,-999,-999
31,58,1,a1000,Grin,감사합니다. 그럼 조금 있다가 애일 씨랑 다시 올게요.,Thank you. Then I’ll come back with Ail later.,ありがとうございます。\nそれじゃ、少ししたらエイルさんと一緒に来ますね,Witch,smile_1,-125,.,.,-50,.,.,50,Owl,eyeClose_1,125,0,library,0,0,-999,-999
31,59,1,a1000,Grin,지금 쯤이면… 아마 집에서 자고 있을 거니까…,By now… he’s probably sleeping at home…,今ごろは…たぶん家で寝てると思うので…,Witch,idle_0,-125,.,.,-50,.,.,50,Owl,eyeClose_1,125,0,library,0,0,-999,-999
31,60,1,a0001,Flutter,그거랑… 말이지?,…that thing+o right?,「あれ」と…一緒にね？,Witch,idle_0,-125,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,-999
31,61,1,a1000,Grin,ㅍ려ㅗ둄ㄴㅇ러ㅘㄷ베ㅑㅇㄴㅁ로단ㄴㅇ머ㅏㅠ료,ㅍ려ㅗ둄ㄴㅇ러ㅘㄷ베ㅑㅇㄴㅁ로단ㄴㅇ머ㅏㅠ료,ㅍ려ㅗ둄ㄴㅇ러ㅘㄷ베ㅑㅇㄴㅁ로단ㄴㅇ머ㅏㅠ료,Witch,noise,-75,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,-999
31,62,1,a0001,Flutter,…그린.,…Grin.,…グリン。,Witch,noise,-75,.,.,-50,.,.,50,Owl,angry_0,100,0,library,0,0,-999,-999
31,63,1,a1000,Grin,이챤셣ㅇ런먇ㄴㅁㅇ라헏뮤니쟈베,이챤셣ㅇ런먇ㄴㅁㅇ라헏뮤니쟈베,이챤셣ㅇ런먇ㄴㅁㅇ라헏뮤니쟈베,Witch,noise,-75,.,.,-50,.,.,50,Owl,angry_0,100,0,library,0,0,-999,-999
31,64,1,a1000,Grin,아...,Ah…,あ…,Witch,panic_0,-125,.,.,-50,.,.,50,Owl,angry_0,100,0,library,0,0,-999,-999
31,65,1,a1000,Grin,죄송해요. 선배님.,I’m sorry+o Senior.,ごめんなさい、先輩。,Witch,happy_0,-125,.,.,-50,.,.,50,Owl,angry_0,100,0,library,0,0,-999,16
31,66,1,a0001,Flutter,…,…,……,Witch,happy_0,-125,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,-999
31,67,1,a1000,Grin,걱정마세요!,Don’t worry!,心配しないでください！,Witch,angry_0,-30,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,-999
31,68,1,a1000,Grin,저랑 애일 씨가 책임지고…,Ail and I will take responsibility…,私とエイルさんが責任を持って…,Witch,smile_2,-90,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,-999
31,69,1,a1000,Grin,마을을 원래대로 돌려놓을 테니까요!,And restore the village to its original state!,村を元通りにしますから！,Witch,noise,-50,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,-999
31,70,1,a1000,Grin,...잠시 후에 뵐게요. 선배님!,…I’ll see you later+o Senior!,…では、後ほど！先輩！,Witch,idle_0,-125,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,-999
31,71,1,a1000, ,(벌컥),(Slam),（ガバッ）,Witch,idle_0,-300,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,54
31,72,1,a1000, ,(끼이익),(Creak),（ギイィィ）,.,.,-125,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,23
31,73,1,a0001,Flutter,…,…,……,.,.,-125,.,.,-50,.,.,50,Owl,idle_1,125,0,library,0,0,-999,-999
31,74,1,a0001,Flutter,…당연히 그래야지.,…Of course+o you have to.,…当然、そうするべきよ。,.,.,-125,.,.,-50,.,.,50,Owl,eyeClose_1,125,0,library,0,0,-999,-999
31,75,1,a0001,Flutter,이 던전을 만든 게 너잖아.,You’re the one who created this dungeon.,このダンジョンを作ったのは、あなたなんだから。,.,.,-125,.,.,-50,.,.,50,.,.,125,0,black,0,0,-999,-999
32,0,1,a0000, , , , ,.,.,-125,.,.,-50,.,.,50,.,.,125,0,empty,1,54,-999,-999
32,1,1,a0000, ,[ Ail의 운명 조각 ]을 획득했다!,You have obtained a [ Ail's destiny Fragment ]!,エイルの[ 運命カケラ ]を確かめた！,.,.,-125,.,.,-50,.,.,50,.,.,125,0,empty,2,54,-999,26
33,0,0,a0000, , , , ,.,.,-125,.,.,-50,.,.,50,.,.,125,0,empty,1,17,-999,-999
33,1,0,a0000, ,[ Ail의 운명 조각 ]을 획득했다!,You have obtained a [ Ail's destiny Fragment ]!,エイルの[ 運命カケラ ]を確かめた！,.,.,-125,.,.,-50,.,.,50,.,.,125,0,empty,2,17,-999,26
33,2,0,a0000, ,보스를 잡으면 [ Ail의 운명 조각 ]을 획득할 수 있다!\n(단+o 이전보다 깊은 곳을 탐험하는 경우만),Defeating the boss will grant you [Ail's Destiny Fragment]!\n(Only if you explore deeper than before.),ボスを捕まえれば「エイルの運命カケラ」が獲得できる！,.,.,-125,.,.,-50,.,.,50,.,.,125,0,empty,2,17,-999,-999
33,3,0,a0000, ,획득한 [ Ail의 운명 조각 ]은 마을에 있는 집에서 확인할 수 있으며+o\n이를 통해 Ail의 잊혀진 기억을 되돌릴 수 있다.,You can check the [Ail's Destiny Fragment] you've acquired at the house in town.\nThis will restore Ail's forgotten memories.,獲得した[ エイルの運命カケラ ]は村の家で確認でき、+o\nこれを通じてエイルの忘れられた記憶を元に戻すことができる。,.,.,-125,.,.,-50,.,.,50,.,.,125,0,empty,2,85,-999,-999
33,4,0,a0000, ,3개를 모아 모두 확인했다면+o Ail의 운명이 회복되어\n던전의 더 깊은 곳으로 들어갈 수 있다.,If you've collected all three fragments+o\nAil's Destiny will be restored+o allowing you to advance deeper into the dungeon.,3つを集めてすべて確認したら+o エイルの運命が回復して\nダンジョンのより深いところに入ることができる。,.,.,-125,.,.,-50,.,.,50,.,.,125,0,empty,2,1,-999,-999
33,5,0,a0000, ,그 외에 다른 능력이나 요소가 해금될 수 있으니+o\n3개를 모았다면 꼭 확인하자!,Other abilities and elements may also be unlocked+o\nso be sure to check them once you've collected all three fragments!,それ以外に他の能力や要素が解禁される可能性があるので+o\n3個を集めたら是非確認しよう！,.,.,-125,.,.,-50,.,.,50,.,.,125,0,empty,2,17,-999,-999
34,0,0,a0000, ,당신의 현재 위치는 오른쪽 지도에서 확인할 수 있습니다.,Your current location can be confirmed on the map on the right.,あなたの現在の位置は右の地図で見ることができます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,56,-999,-999
34,1,0,a0000, ,버튼을 이용해 지나온 위치나\n아직 안보이는 부분도 확인할 수 있습니다.,You can use the buttons to check your past locations\nand even areas that are still unseen.,ボタンを使って通過した場所や\nまだ見えない部分も確認できます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,57,-999,-999
34,2,0,a0000, ,전진할 때마다 모든 캐릭터는\n자신의 주사위를 굴리게 됩니다.,Each character rolls their dice each time they advance.,前進するたびにすべてのキャラクターは\n自分のサイコロを転がすようになります。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,58,-999,-999
34,3,0,a0000, ,그중 하나의 주사위를 선택하면+o 그 주사위의 숫자만큼 앞으로 나아갈 수 있습니다.,Choosing one of the dice allows you\nto advance the number on that dice.,そのうちの1つのサイコロを選択すると、+o\nそのサイコロの数だけ前に進むことができます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,58,-999,-999
34,4,0,a0000, ,발판의 그림을 통해 나아갈 이벤트의 종류를 예상해 볼 수 있습니다.,You can guess the type of event\nyou'll encounter by looking at the pictures on the platforms.,足場の絵を通して進むイベントの種類を\n予想してみることができます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,59,-999,-999
34,5,0,a0000, ,다만 보스 전투가 있는 발판들은 넘어갈 수 없고+o\n강제로 해당 발판에서 멈추게 되니 조심해주세요!,However+o you cannot pass over platforms with boss battles+o\nand you'll be forced to stop at those platforms+o so be careful!,ただ、ボス戦闘のある足場は倒せず＋o\n強制で該当足場で止まるので注意してください！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,90,-999,-999
35,0,0,a0000, ,모험 중에는 새로운 동료를 얻을 수 있습니다.,During your adventure+o you can acquire new companions.,冒険中は新しい仲間を手に入れることができます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,60,-999,-999
35,1,0,a0000, ,캐릭터 버튼을 눌러 동료를 획득해보세요.,Click the character button to acquire a companion.,キャラクターボタンを押して仲間を獲得してみてください。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,60,-999,-999
36,0,0,a0000, ,획득된 동료는 가능한 왼쪽에 배치가 됩니다.\n한 팀에는 최대 4명이 있을 수 있으니 주의하세요!,Acquired companions will be placed on the left side whenever possible.\nPlease note that a team can have up to four members!,獲得した同僚は可能な限り左側に配置されます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,61,-999,-999
36,1,0,a0000, ,캐릭터의 정보는 캐릭터를 클릭해서 확인해볼 수 있습니다.,You can view a character's information by clicking on the character.,キャラクターの情報はキャラクターをクリックして確認できます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,61,-999,-999
37,0,0,a0000, ,캐릭터의 세부 정보는 이 화면에서 확인 가능합니다.,Character details can be found on this screen.,キャラクターの詳細はこの画面で確認できます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
37,1,0,a0000, ,스킬 등의 세부정보는 마우스를 올려 확인할 수 있습니다.,You can view detailed information about skills and\nother items by hovering your mouse over them.,スキルなどの詳細はマウスを上げて確認できます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,62,-999,-999
37,2,0,a0000, ,스킬의 영향을 주는 능력치들은\n우측 하단에서 확인할 수 있습니다.,Stats that affect skills can be found\nin the bottom right corner.,スキルの影響を与える能力値は\n右下で確認できます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,98,-999,-999
37,3,0,a0000, ,이 능력치들은 매우 중요하니+o 마우스를 가져가서 설명을 꼭 읽어주세요!,These stats are very important+o\nso please be sure to hover your mouse over them and read the descriptions!,スキルに影響を与える能力値は、非常に重要ですのでマウスで説明を必ずお読みください！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,98,-999,-999
37,4,0,a0000, ,또한 우측 상단의 버튼으로 위치를 변경하거나\n주인공을 제외한 캐릭터를 팀에서 내보낼 수 있으니 참고하세요!,You can also change the position using the buttons in the upper right corner+o\nor remove characters other than the main character from the team.,また、右上のボタンで位置を変更したり、\n主人公を除いたキャラクターをチームからエクスポートすることもできます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,63,-999,-999
38,0,0,a0000, ,아이템을 얻으셨군요! 얻은 아이템은 상단에서 확인할 수 있습니다.,You've obtained an item!\nYou can check the items you've obtained at the top.,アイテムを手に入れました！得られたアイテムは上から確認できます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,64,-999,-999
38,1,0,a0000, ,아이템은 총 4종류로\n각각 소비+o 주사위+o 장비+o 패시브 아이템이 존재합니다.,There are four types of items+o each with a different effect:\nConsume+o Dice+o Equip+o Passive.,アイテムは合計4種類で\nそれぞれ消費+oサイコロ+o装備+oパッシブアイテムが存在します。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,66,-999,-999
38,2,0,a0000, ,가방 버튼을 눌러 모든 아이템을 보는 것이 가능합니다.,You can view all items by clicking this bag button.,このボタンを押してアイテムを種類別に見ることができます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,65,-999,-999
38,3,0,a0000, ,종류별로 왼쪽부터 가방에 채워지며+o\n한 번 들어간 아이템의 위치는 바꿀 수 없으니 조심하세요!,Items are filled into your bag from left to right+o according to type.\nBe careful+o as once an item is in your bag+o you cannot change its position!,アイテムは種類別に左から配置されます。\n一度入ったアイテムの位置は変えられないので気をつけて！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,64,-999,-999
38,4,0,a0000, ,아이템을 클릭한 후+o <Delete Button>을 클릭해\n아이템을 버릴 수도 있으니 참고하세요!,Note that you can also discard an item by clicking on it and then clicking the <Delete Box>.,アイテムをクリックした後、+o <Delete Button>をクリックして\nアイテムを捨てることもできますので参考にしてください！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,67,-999,-999
39,0,0,a0000, ,전투가 시작되면+o 모든 캐릭터의 주사위가 굴려지고\n아군의 스킬들이 하단부에 표시됩니다.,When battle begins+o all characters' dice are rolled+o\nand the skills of your allies are displayed at the bottom.,戦闘が始まると+o すべてのキャラクターのサイコロが転がり、\n味方のスキルが下端部に表示されます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,68,-999,-999
39,1,0,a0000, ,아군의 정보는 모험 때와 마찬가지로+o 캐릭터를 클릭해 확인 가능합니다.,You can check your allies' information by clicking on the character+o\njust like during your adventure.,味方の情報は冒険の時と同様に+oキャラクターをクリックして確認可能です。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,87,-999,-999
39,2,0,a0000, ,적군의 정보 또한 적 캐릭터를 클릭해 확인 가능합니다.,You can also check your enemies' information by clicking on characters.,敵軍の情報 また敵キャラクターをクリックして確認可能です。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,86,-999,-999
39,4,0,a0000, ,그럼 전투를 진행해볼까요?\n스킬 사용을 위해+o 아무 스킬이나 클릭해보세요!,Now+o shall we begin the battle?\nTo use a skill+o click on any skill!,それでは戦闘を進めてみましょうか？\nスキル使用のために+oスキルをクリックしてみてください！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,69,-999,-999
40,0,0,a0000, ,스킬은 주사위에 배치해서 사용할 수 있습니다.,You can use skills by placing them on the dice.,スキルはサイコロに配置して使用できます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,70,-999,-999
40,1,0,a0000, ,같은 팀이기만 한다면+o 어떤 주사위를 사용해도 상관은 없습니다!,As long as you're on the same team+o\nit doesn't matter which +o dice you use!,同じチームであるなら+oどんなサイコロを使っても構いません！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,70,-999,-999
40,2,0,a0000, ,단 스킬마다 배치할 수 있는 주사위는 다릅니다.\n적힌 조건과 순서에 맞게 배치해주세요!,However+o the dice that can be placed vary depending on the skill.\nPlease place them according to the conditions and order listed!,ただしスキルごとに配置できるサイコロは異なります。\n書かれた条件と順番に合わせて配置してください！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,71,-999,-999
40,3,0,a0000, ,스킬이 이미 배치된 주사위를 클릭하면\n해당 스킬은 해제되니+o 마음껏 수정해주세요.,If you click on dice with a skill already placed+o\nthat skill will be removed+o so feel free to edit it.,スキルが既に配置されたサイコロをクリックすると\n該当スキルは解除されるので+o思いっきり修正してください。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,70,-999,-999
41,0,0,a0000, ,배치된 스킬은 주사위에 다음과 같은 형태로 표시됩니다.,The placed skills are displayed on the dice as follows,配置されたスキルはサイコロに次のような形で表示されます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,72,-999,-999
41,1,0,a0000, ,외곽선 색과 숫자는 해당 주사위가 몇번째 캐릭터의 몇번째 스킬을 사용하는 지를 나타냅니다.,The outline color and number indicate\nwhich skill of which character is used by that die.,アウトラインの色と数字は、\nそのサイコロが何番目のキャラクターの何番目のスキルを使用しているかを示します。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,73,-999,-999
41,2,0,a0000, ,주사위를 확인하거나+o 적을 클릭해 정보를 확인하여\n적의 행동을 미리 파악하는 것이 승리의 지름길이 될겁니다!,Check the dice or click on enemy to check their information!\nAnticipating enemy's actions will be shortcut to victory!,サイコロを確認するか、敵をクリックして情報を確認してください！\n敵の行動を事前に把握することが勝利の近道になります！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,0,0,-999,-999
41,3,0,a0000, ,전투 준비가 완료되었다면+o 우측 하단의 「전투 시작 버튼」을 눌러 전투를 시작해주세요!,If you're ready for battle+o\npress the <Start Battle> button in the bottom right corner to begin!,戦闘準備が完了したら+o右下の「戦闘開始ボタン」を押して戦闘を開始してください！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,74,-999,-999
42,0,0,a0000, ,스킬은 왼쪽부터 자동으로 사용됩니다.\n무조건 선공을 가져갈 수 있죠!,Skills are automatically used+o starting from the left.\nYou'll always get the first strike!,スキルは左から自動的に使用されます。\n無条件に先攻を取ることができます！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,75,-999,-999
42,1,0,a0000, ,스킬들은 캐릭터의 능력치에 영향을 받습니다.\n계산된 데미지가 상단에 적히니 참고해서 공격해주세요!,Skills are affected by your character's stats.\nThe calculated damage is displayed at the top!,スキルはキャラクターの能力値の影響を受けます。\n計算されたダメージが上部に書かれるので、参考にして攻撃してください！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,99,-999,-999
42,2,0,a0000, ,적을 쓰러트리면 무려+o 쓰러진 적의 스킬과\n그 적의 주사위가 사용된 스킬 모두 무효화 됩니다!,When you defeat an enemy+o\nboth their skills and any skills used on their dice will be nullified!,敵を倒すと、なんと倒れた敵のスキルとその敵のサイコロが\n使用されたスキルともに無効化されます！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,77,-999,-999
42,3,0,a0000, ,공격에는 패시브 아이템이 도움을 줍니다!,Passive items will help you attack!,攻撃にはパッシブアイテムがお手伝いします！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,76,-999,-999
42,4,0,a0000, ,상단의 패시브 아이템들이 왼쪽부터 적용되며+o\n계산된 데미지는 중앙에서 확인할 수 있습니다.,The passive items at the top are applied from the left+o\nand the calculated damage can be seen in the center.,上部のパッシブアイテムが左から適用され+o\n計算されたダメージは中央で確認できます。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,76,-999,-999
42,7,0,a0000, ,추가로+o 어떤 패시브 아이템들은\n대상 선택 후 발동하기도 하니+o 주의해주세요!,Additionally+o some passive items\nwill activate after target selection+o so be careful!,追加+o どのパッシブアイテムは\n対象選択後発動することもあるので+o ご注意ください！,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,0,76,-999,-999
43,0,0,a0000, ,주사위 아이템 「Fair Dice」을 획득했습니다.,You have acquired the dice item 「Fair Dice」.,サイコロアイテム「Fair Dice」を獲得しました。,.,.,500,.,.,-100,.,.,100,.,.,125,0,empty,1,78,-999,-999
